EmployeeID;Age;AvgDailyHours;Department;Education;EducationField;Gender;HasFlexibleTimings;IsIndividualContributor;JobInvolvement;JobRole;JobSatisfaction;LeavesTaken;MaritalStatus;MicromanagedAtWork;MonthlyIncome;NumCompaniesWorked;PercentSalaryHike;PerformanceRating;RelationshipSatisfaction;RemoteWorkSatistfaction;SelfMotivationLevel;TotalWorkingYears;TrainingTimesLastYear;WorkLifeBalance;WorkLoadLevel;YearsAtCompany;YearsSinceLastPromotion;YearsWithCurrManager
200145;25.0;7.44;Research & Development;5;Human Resources;Male;No;No;2;Laboratory Technician;3;8.0;Single;4.0;50000;1;21;4;1;Very High;2;3.0;5;2;High;2.0;2.0;2.0
200146;31.0;6.7;Human Resources;5;Other;Male;No;No;3;Research Director;2;10.0;Divorced;1.0;75000;1;16;4;3;High;2;3.0;6;1;Medium;1.0;1.0;1.0
200147;54.0;6.6;Research & Development;4;Technical Degree;Female;Yes;No;3;Healthcare Representative;3;23.0;Divorced;4.0;6333330;2;19;4;4;Very High;4;33.0;3;3;High;13.0;1.0;3.0
200148;50.0;5.99;Sales;4;Marketing;Female;Yes;Yes;2;Sales Executive;3;19.0;Single;3.0;191667;2;15;3;4;Low;4;10.0;3;3;Medium;4.0;4.0;3.0
200149;;6.97;Human Resources;4;Marketing;Female;No;Yes;2;Healthcare Representative;2;6.0;Divorced;3.0;283333;2;21;3;3;Very High;2;15.0;3;4;Low;0.0;0.0;0.0
200150;19.0;2.01;Human Resources;1;Life Sciences;Male;No;No;1;Research Scientist;4;8.0;Divorced;1.0;25000;1;9;4;1;High;4;1.0;0;4;Medium;0.0;0.0;0.0
200151;60.0;6.89;Human Resources;5;Technical Degree;Female;No;No;4;Manager;4;27.0;Married;3.0;400000;6;8;1;3;High;2;25.0;2;1;High;13.0;5.0;2.0
200152;18.0;6.93;Sales;1;Human Resources;Male;Yes;Yes;1;Healthcare Representative;2;2.0;Divorced;4.0;33333;1;17;3;3;Low;1;0.0;6;4;Medium;0.0;0.0;0.0
200153;38.0;7.91;Sales;4;Life Sciences;Male;No;Yes;2;Sales Representative;1;17.0;Divorced;4.0;341667;4;10;4;1;Very High;2;17.0;4;3;Low;;;
200154;31.0;7.58;Human Resources;2;Medical;Male;No;No;3;Research Director;4;3.0;Divorced;3.0;25000;1;20;4;3;Medium;1;1.0;0;1;;1.0;1.0;1.0
200155;50.0;7.23;Sales;5;Technical Degree;Female;No;Yes;1;Healthcare Representative;4;13.0;Single;4.0;291667;3;18;3;3;High;4;16.0;4;1;Medium;10.0;0.0;3.0
200156;54.0;8.69;Research & Development;4;Medical;Female;No;No;1;Manager;2;7.0;Married;1.0;108333;2;13;1;3;Medium;4;6.0;0;4;Low;1.0;1.0;1.0
200157;30.0;7.61;Human Resources;2;Marketing;Female;No;No;1;Laboratory Technician;2;15.0;Married;4.0;225000;1;13;2;2;Medium;2;8.0;3;3;Low;7.0;3.0;0.0
200158;30.0;6.62;Sales;1;Life Sciences;Male;Yes;No;4;Sales Executive;1;14.0;Single;2.0;100000;2;16;1;3;Very High;2;5.0;6;2;Medium;3.0;3.0;2.0
200159;53.0;6.19;Sales;1;Life Sciences;;No;Yes;3;Laboratory Technician;4;11.0;Divorced;5.0;416667;2;12;1;3;Very High;1;31.0;4;2;Medium;9.0;3.0;5.0
200160;54.0;9.91;Research & Development;4;Technical Degree;Female;Yes;No;1;Manufacturing Director;4;8.0;Divorced;4.0;391667;7;20;3;2;High;3;31.0;3;3;Medium;7.0;3.0;6.0
200161;37.0;6.09;Research & Development;5;Technical Degree;Female;Yes;No;4;Healthcare Representative;2;3.0;Divorced;1.0;225000;2;8;3;3;Very High;1;10.0;2;3;Low;0.0;0.0;0.0
200162;39.0;7.24;Human Resources;4;Other;Female;No;No;4;Research Director;1;4.0;Divorced;3.0;91667;2;16;2;4;Very High;3;4.0;5;4;Medium;0.0;0.0;0.0
200163;60.0;9.18;Sales;5;Human Resources;Female;No;Yes;4;Laboratory Technician;3;16.0;Married;2.0;333333;2;14;3;1;Very High;1;21.0;0;4;High;16.0;4.0;6.0
200164;54.0;10.0;Human Resources;3;Marketing;Female;No;Yes;1;Manager;4;14.0;Single;5.0;541667;2;20;3;4;Medium;2;27.0;6;2;Low;13.0;4.0;9.0
200165;26.0;7.97;Human Resources;1;Life Sciences;Male;No;Yes;2;Laboratory Technician;3;9.0;Single;4.0;108333;1;10;4;2;Medium;2;5.0;2;4;Low;5.0;5.0;4.0
200166;52.0;7.59;Sales;1;Human Resources;Female;Yes;Yes;2;Manager;3;19.0;Married;5.0;200000;2;25;2;3;Very Low;3;10.0;6;3;Low;4.0;4.0;2.0
200167;48.0;6.18;Sales;5;Technical Degree;Male;Yes;No;3;Manager;4;17.0;Single;2.0;216667;3;10;4;2;High;4;9.0;0;2;Medium;6.0;5.0;0.0
200168;19.0;7.81;Research & Development;4;Medical;Male;Yes;No;3;Sales Executive;1;2.0;Divorced;2.0;1057;1;11;1;1;Low;3;0.0;3;4;Low;0.0;0.0;0.0
200169;46.0;7.22;Human Resources;2;Marketing;Male;No;No;1;Sales Executive;4;10.0;Married;3.0;16667;1;9;1;2;Medium;3;1.0;3;2;Low;0.0;0.0;0.0
200170;43.0;7.47;Sales;4;Technical Degree;Female;Yes;No;3;Laboratory Technician;2;7.0;Married;4.0;291667;1;18;1;4;Low;1;10.0;6;3;High;4.0;4.0;2.0
200171;60.0;7.12;Human Resources;4;Marketing;Female;No;No;3;Research Scientist;3;18.0;Married;2.0;116667;3;18;1;1;Low;2;6.0;2;2;Low;5.0;5.0;3.0
200172;40.0;9.38;Human Resources;2;Life Sciences;Female;No;No;4;Human Resources;2;5.0;Single;3.0;16667;1;19;2;1;Very High;1;0.0;0;2;High;0.0;0.0;0.0
200173;48.0;7.39;Sales;1;Marketing;Male;Yes;No;3;Research Scientist;2;5.0;Single;1.0;108333;2;20;3;1;Very High;3;7.0;3;1;High;6.0;2.0;4.0
200174;58.0;6.65;Research & Development;4;Human Resources;Male;Yes;Yes;1;Sales Representative;1;21.0;Single;5.0;6166670;3;18;3;2;Medium;2;34.0;0;3;Low;14.0;4.0;9.0
200175;38.0;6.73;Sales;3;Other;Female;Yes;Yes;1;Research Scientist;3;13.0;Married;4.0;233333;1;19;1;2;Very Low;1;13.0;6;2;Medium;5.0;5.0;0.0
200176;47.0;6.49;Human Resources;4;Technical Degree;Female;No;Yes;3;Laboratory Technician;1;5.0;Single;2.0;175000;2;24;3;3;Very High;1;10.0;3;2;High;6.0;5.0;0.0
200177;37.0;7.09;Research & Development;4;Marketing;Male;Yes;Yes;2;Sales Representative;1;23.0;Divorced;3.0;183333;1;20;2;4;Very High;1;11.0;0;2;High;10.0;0.0;6.0
200178;;6.31;Sales;3;Life Sciences;Male;No;Yes;2;Research Scientist;2;9.0;Single;2.0;258333;2;13;3;3;Very High;1;9.0;3;1;Low;1.0;1.0;1.0
200179;41.0;6.9;Human Resources;2;Medical;Female;No;Yes;1;Human Resources;4;8.0;Single;2.0;16667;1;18;1;1;High;4;1.0;1;3;Low;0.0;0.0;0.0
200180;54.0;6.87;Human Resources;2;Other;Male;No;Yes;2;Sales Representative;2;29.0;Divorced;5.0;6250000;2;9;2;4;Medium;1;33.0;1;1;Low;24.0;1.0;3.0
200181;47.0;8.71;Sales;2;Marketing;Male;Yes;No;2;Sales Executive;2;20.0;Single;5.0;225000;1;11;1;3;Very Low;4;8.0;1;4;Medium;8.0;3.0;4.0
200182;51.0;6.31;Research & Development;2;Technical Degree;Female;No;No;4;Sales Executive;4;16.0;Single;3.0;116667;2;10;2;1;High;1;8.0;2;1;Medium;6.0;0.0;6.0
200183;47.0;7.83;Human Resources;4;Marketing;Female;No;Yes;4;Human Resources;1;9.0;Single;4.0;16667;1;20;2;3;Very Low;4;0.0;3;2;Low;0.0;0.0;0.0
200184;58.0;6.58;Sales;1;Medical;Male;Yes;Yes;3;Research Scientist;3;28.0;Single;3.0;291667;3;14;2;2;Medium;2;14.0;0;4;High;14.0;4.0;6.0
200185;25.0;7.69;Sales;5;Technical Degree;Female;Yes;Yes;4;Laboratory Technician;4;4.0;Married;5.0;25000;1;10;1;1;Very High;4;0.0;5;4;Medium;0.0;0.0;0.0
200186;36.0;6.28;Research & Development;4;Human Resources;Female;Yes;Yes;1;Research Scientist;4;3.0;Married;3.0;1086;1;21;2;4;Low;4;0.0;3;1;Low;0.0;0.0;0.0
200187;48.0;8.39;Sales;2;Medical;Male;Yes;No;2;;2;3.0;;2.0;25000;1;20;1;3;Very High;1;;5;4;High;0.0;0.0;0.0
200188;28.0;8.19;Research & Development;3;Other;Female;Yes;;3;Laboratory Technician;3;6.0;Single;5.0;33333;1;15;1;2;Medium;1;2.0;4;1;Medium;1.0;1.0;1.0
200189;39.0;9.77;Sales;1;Marketing;Female;Yes;No;4;Manager;3;19.0;Single;5.0;200000;3;12;3;1;High;4;14.0;6;2;Medium;8.0;2.0;6.0
200190;35.0;10.7;Research & Development;2;Other;Male;Yes;No;1;Sales Representative;2;19.0;Single;5.0;125000;3;13;2;2;Very High;2;8.0;4;3;High;5.0;5.0;4.0
200191;58.0;9.7;Human Resources;5;Life Sciences;Male;No;Yes;2;Sales Executive;2;6.0;Single;1.0;291667;2;18;2;4;Very High;3;20.0;5;4;Medium;4.0;4.0;1.0
200192;20.0;8.8;Sales;1;Life Sciences;Female;No;Yes;4;Research Director;1;7.0;Married;3.0;41667;1;24;4;2;Very High;1;2.0;0;1;High;1.0;1.0;1.0
200193;;7.98;Sales;2;Technical Degree;Male;No;No;3;Research Director;3;18.0;Married;2.0;150000;3;9;2;1;Medium;2;8.0;2;2;Low;4.0;4.0;0.0
200194;19.0;8.9;Sales;1;Medical;Male;No;Yes;1;Manufacturing Director;3;3.0;Married;2.0;16667;1;19;1;1;Very High;3;0.0;3;4;Low;0.0;0.0;0.0
200195;23.0;7.38;Research & Development;2;Medical;Male;Yes;Yes;2;Sales Executive;2;9.0;Single;3.0;25000;1;16;3;2;Very Low;1;2.0;3;2;High;0.0;0.0;0.0
200196;44.0;6.79;Sales;3;Technical Degree;Male;Yes;Yes;3;Manufacturing Director;3;9.0;Married;1.0;16667;1;7;4;3;Medium;2;0.0;6;1;Low;0.0;0.0;0.0
200197;28.0;6.89;Research & Development;5;Life Sciences;Male;Yes;Yes;2;Sales Executive;1;17.0;Single;3.0;83333;1;25;4;2;Medium;3;3.0;3;3;Low;2.0;2.0;2.0
200198;59.0;7.31;Sales;1;Human Resources;;No;No;3;Sales Executive;2;12.0;Single;4.0;258333;5;15;2;3;Very High;3;20.0;0;3;Medium;2.0;2.0;2.0
200199;23.0;7.53;Human Resources;2;Human Resources;Female;No;Yes;2;Healthcare Representative;4;7.0;Married;4.0;25000;1;11;1;4;High;2;1.0;1;2;Medium;1.0;1.0;1.0
200200;36.0;7.41;Research & Development;2;Medical;Male;Yes;No;3;Laboratory Technician;2;15.0;Married;3.0;200000;2;7;3;3;Very High;4;8.0;3;3;High;7.0;5.0;0.0
200201;39.0;6.99;Human Resources;4;Marketing;Male;No;No;1;Manufacturing Director;1;12.0;Single;5.0;58333;1;9;2;3;Medium;2;4.0;4;2;High;3.0;3.0;0.0
200202;51.0;7.99;Sales;3;Medical;Female;Yes;No;4;Healthcare Representative;4;20.0;Divorced;2.0;141667;2;17;4;1;Very Low;2;6.0;4;1;High;6.0;5.0;0.0
200203;30.0;6.46;Sales;3;Technical Degree;Male;No;Yes;1;Research Scientist;1;10.0;Married;4.0;75000;1;21;2;3;Low;2;5.0;1;1;High;;;
200204;45.0;7.12;Research & Development;3;Human Resources;Female;No;No;4;Sales Executive;2;13.0;Divorced;3.0;408333;3;15;4;1;Low;4;24.0;5;3;High;16.0;4.0;5.0
200205;43.0;7.99;Research & Development;5;Other;;No;No;2;Research Director;2;12.0;Married;1.0;216667;3;24;3;1;Very Low;3;14.0;0;3;Low;8.0;1.0;4.0
200206;57.0;6.78;Research & Development;5;Other;Male;Yes;Yes;2;Manager;3;14.0;Married;1.0;191667;1;11;3;3;Very High;3;12.0;3;3;High;9.0;0.0;8.0
200207;56.0;10.9;Research & Development;1;Human Resources;Female;No;Yes;1;;3;20.0;;1.0;116667;2;7;1;1;Low;2;5.0;6;4;;3.0;3.0;2.0
200208;23.0;7.11;Research & Development;3;Medical;Male;Yes;No;3;Human Resources;1;3.0;Divorced;1.0;16667;1;13;3;4;Very High;2;1.0;6;2;Medium;1.0;1.0;1.0
200209;48.0;10.5;Research & Development;4;Marketing;Male;No;Yes;1;Manager;1;13.0;Divorced;3.0;483333;6;22;1;4;High;3;25.0;1;3;Medium;19.0;3.0;0.0
200210;59.0;6.41;Human Resources;3;Marketing;Male;No;No;4;;4;19.0;;3.0;91667;2;22;3;1;Low;3;6.0;3;2;Low;5.0;5.0;0.0
200211;24.0;7.13;Research & Development;1;Human Resources;Female;Yes;No;3;Laboratory Technician;1;12.0;Divorced;4.0;75000;1;20;2;1;Very Low;1;3.0;1;3;Low;3.0;3.0;1.0
200212;50.0;10.29;Sales;1;Human Resources;Female;Yes;No;3;Human Resources;4;3.0;Married;5.0;533333;2;20;2;4;Very High;2;28.0;5;3;Medium;1.0;1.0;1.0
200213;56.0;7.83;Research & Development;2;Other;Male;No;Yes;1;Manufacturing Director;2;3.0;Single;3.0;150000;2;22;3;3;Very High;1;10.0;4;4;Low;0.0;0.0;0.0
200214;26.0;10.99;Research & Development;5;Other;Female;No;Yes;4;Manager;2;7.0;Divorced;3.0;25000;1;12;3;2;Very Low;4;2.0;0;3;High;2.0;2.0;2.0
200215;19.0;7.68;Human Resources;1;Medical;Male;No;Yes;4;Healthcare Representative;2;9.0;Married;2.0;16667;1;20;2;2;Medium;2;1.0;2;4;Medium;1.0;1.0;1.0
200216;32.0;7.8;Human Resources;2;Technical Degree;Female;No;No;3;Manager;2;9.0;Divorced;1.0;150000;1;11;4;2;Very High;4;10.0;3;1;Low;8.0;2.0;0.0
200217;53.0;6.42;Sales;3;Life Sciences;Female;No;No;3;Research Scientist;2;21.0;Married;3.0;175000;2;14;1;2;Very High;2;11.0;6;4;Medium;10.0;5.0;4.0
200218;19.0;6.83;Research & Development;5;Life Sciences;Male;No;No;1;Research Scientist;3;4.0;Single;1.0;25000;1;14;2;3;Very High;3;0.0;3;1;Low;0.0;0.0;0.0
200219;43.0;7.32;Sales;5;Human Resources;Female;No;No;4;Healthcare Representative;4;6.0;Divorced;5.0;16667;1;10;4;1;Very High;2;1.0;2;1;Low;1.0;1.0;1.0
200220;35.0;10.31;Research & Development;1;Marketing;Female;Yes;Yes;1;Human Resources;4;6.0;Divorced;2.0;25000;1;24;4;2;Medium;1;1.0;2;1;High;1.0;1.0;1.0
200221;51.0;10.81;Sales;2;Medical;Female;No;No;4;Manager;4;2.0;Single;4.0;216667;1;9;1;1;High;1;15.0;6;3;High;0.0;0.0;0.0
200222;;8.39;Human Resources;3;Life Sciences;Male;No;Yes;2;Manager;2;11.0;Single;2.0;250000;2;15;4;3;Low;3;10.0;5;4;Medium;3.0;3.0;3.0
200223;49.0;10.0;Human Resources;1;Technical Degree;Male;No;Yes;4;Sales Representative;1;14.0;Married;1.0;316667;4;15;1;1;Very High;1;23.0;3;3;High;23.0;2.0;6.0
200224;29.0;7.2;Human Resources;5;Human Resources;Male;No;No;2;Sales Representative;4;4.0;Divorced;3.0;166667;4;7;4;4;High;2;8.0;6;1;Low;0.0;0.0;0.0
200225;53.0;7.63;Research & Development;3;Human Resources;Male;Yes;No;2;Sales Representative;3;7.0;Divorced;5.0;433333;3;21;3;2;Low;2;29.0;6;2;Medium;0.0;0.0;0.0
200226;18.0;6.09;Sales;1;Other;Female;Yes;Yes;1;Research Scientist;3;3.0;Single;3.0;1060;1;24;4;2;Medium;4;0.0;4;3;Low;0.0;0.0;0.0
200227;20.0;10.51;Sales;2;Other;Male;Yes;No;4;Healthcare Representative;2;9.0;Divorced;5.0;58333;1;10;1;2;High;2;2.0;2;1;High;1.0;1.0;1.0
200228;43.0;7.28;Sales;5;Life Sciences;Female;Yes;No;4;Manager;2;10.0;Single;1.0;33333;1;24;1;3;High;1;2.0;3;1;Medium;2.0;2.0;2.0
200229;27.0;9.94;Sales;3;Technical Degree;Female;No;Yes;3;Healthcare Representative;2;13.0;Divorced;2.0;133333;3;24;1;3;Low;1;6.0;2;2;Low;2.0;2.0;2.0
200230;27.0;7.6;Human Resources;1;Human Resources;Female;No;Yes;3;Healthcare Representative;4;9.0;Divorced;2.0;58333;1;12;3;3;Very Low;1;4.0;1;1;Medium;0.0;0.0;0.0
200231;39.0;6.51;Sales;3;Human Resources;Female;No;No;2;Healthcare Representative;2;9.0;Divorced;3.0;208333;3;13;1;2;Very High;1;12.0;6;4;High;7.0;5.0;7.0
200232;24.0;8.71;Human Resources;1;Marketing;Male;No;No;2;Research Scientist;2;2.0;Divorced;5.0;8333;1;23;1;1;Very High;1;0.0;4;4;High;0.0;0.0;0.0
200233;25.0;7.11;Research & Development;2;Medical;Male;Yes;No;3;Research Scientist;3;13.0;Single;1.0;100000;1;9;4;2;Very Low;3;4.0;2;2;High;3.0;3.0;1.0
200234;59.0;6.04;Research & Development;2;Medical;Female;Yes;No;4;Research Director;3;13.0;Married;4.0;358333;1;10;3;4;Low;2;20.0;1;2;Medium;11.0;0.0;5.0
200235;44.0;7.48;Human Resources;3;Other;Male;No;Yes;2;Human Resources;1;11.0;Divorced;5.0;391667;4;11;1;2;Medium;4;22.0;1;3;Medium;17.0;4.0;1.0
200236;29.0;7.48;Sales;3;Human Resources;Male;Yes;No;1;Research Scientist;4;3.0;Married;4.0;66667;1;25;2;1;Very High;1;3.0;0;4;High;1.0;1.0;1.0
200237;33.0;7.08;Research & Development;2;Human Resources;Female;Yes;Yes;1;Manufacturing Director;3;8.0;Divorced;1.0;116667;2;18;1;1;High;1;7.0;2;3;Low;1.0;1.0;1.0
200238;55.0;9.32;Research & Development;5;Human Resources;Female;Yes;Yes;1;Research Director;1;5.0;Single;2.0;225000;2;12;1;4;Very High;3;17.0;1;1;Low;7.0;3.0;4.0
200239;31.0;10.46;Research & Development;4;Medical;Female;No;Yes;3;Human Resources;1;18.0;Married;4.0;108333;4;20;2;3;Very High;4;8.0;6;2;Low;7.0;1.0;1.0
200240;37.0;6.77;Sales;1;Medical;Male;No;No;2;;2;2.0;;5.0;233333;1;23;2;1;High;4;10.0;6;3;High;1.0;1.0;1.0
200241;48.0;6.89;Human Resources;2;Medical;Female;No;No;1;Manager;3;10.0;Married;5.0;283333;4;25;4;1;Very High;4;22.0;6;2;Low;13.0;3.0;1.0
200242;18.0;8.69;Human Resources;4;Technical Degree;Female;No;Yes;3;;2;5.0;Single;;8333;1;7;1;1;High;2;0.0;6;2;;0.0;0.0;0.0
200243;19.0;7.39;Research & Development;5;Technical Degree;Female;Yes;No;1;Manufacturing Director;1;5.0;Single;2.0;25000;1;24;1;3;High;4;1.0;1;4;Low;0.0;0.0;0.0
200244;;7.5;Research & Development;3;Other;Male;No;No;4;Research Director;3;4.0;Single;5.0;58333;1;8;2;1;High;3;3.0;2;3;High;1.0;1.0;1.0
200245;22.0;6.59;Sales;4;Medical;Female;Yes;Yes;2;Laboratory Technician;3;4.0;Single;3.0;33333;1;12;2;4;High;1;0.0;6;3;Medium;0.0;0.0;0.0
200246;39.0;7.11;Human Resources;5;Other;Female;No;Yes;2;Laboratory Technician;1;6.0;Single;4.0;108333;1;17;1;2;Low;4;5.0;4;3;Medium;2.0;2.0;2.0
200247;23.0;9.49;Sales;3;Marketing;Male;Yes;No;3;Manager;2;6.0;Single;4.0;16667;1;9;1;3;Low;2;1.0;2;3;High;0.0;0.0;0.0
200248;30.0;7.0;Sales;4;Life Sciences;Male;Yes;No;1;Laboratory Technician;2;19.0;Divorced;3.0;66667;2;8;3;3;Low;2;4.0;1;1;High;4.0;4.0;0.0
200249;32.0;9.7;Research & Development;1;Medical;Male;Yes;Yes;3;Human Resources;1;5.0;Married;1.0;166667;3;17;1;2;Very High;1;9.0;4;3;Low;7.0;3.0;5.0
200250;29.0;10.69;Research & Development;3;Marketing;Female;Yes;No;1;Laboratory Technician;3;7.0;Single;1.0;25000;1;23;2;3;Low;2;2.0;6;4;High;0.0;0.0;0.0
200251;36.0;9.29;Human Resources;1;Technical Degree;Female;No;Yes;4;Human Resources;4;16.0;Married;5.0;233333;1;10;2;4;Very High;3;9.0;2;3;Medium;6.0;2.0;6.0
200252;50.0;7.59;Human Resources;1;Marketing;Female;No;Yes;1;Research Scientist;3;6.0;Married;4.0;33333;1;21;2;1;Very High;4;0.0;5;1;Low;0.0;0.0;0.0
200253;33.0;7.72;Research & Development;3;Marketing;Male;No;Yes;2;Healthcare Representative;4;20.0;Single;1.0;166667;1;8;2;3;Very High;3;11.0;6;4;Low;2.0;2.0;2.0
200254;57.0;7.61;Research & Development;4;Life Sciences;Male;Yes;Yes;2;Human Resources;3;3.0;Married;5.0;33333;1;24;1;2;Medium;1;0.0;4;1;Medium;0.0;0.0;0.0
200255;29.0;10.62;Human Resources;1;Human Resources;Male;No;No;2;Healthcare Representative;2;16.0;Divorced;4.0;41667;1;18;4;2;Very Low;1;3.0;2;4;Low;3.0;3.0;2.0
200256;18.0;6.0;Research & Development;2;Marketing;Female;Yes;No;3;Human Resources;3;5.0;Married;3.0;33333;1;17;3;2;High;1;0.0;2;4;Low;0.0;0.0;0.0
200257;44.0;6.44;Research & Development;3;Marketing;Female;Yes;Yes;4;Research Scientist;3;27.0;Married;1.0;341667;2;13;1;2;Medium;4;23.0;3;2;High;18.0;2.0;4.0
200258;56.0;7.1;Sales;3;Marketing;Female;Yes;No;3;Manager;3;20.0;Divorced;2.0;275000;1;16;1;4;Very High;2;10.0;1;4;High;7.0;5.0;3.0
200259;21.0;10.81;Sales;4;Technical Degree;Female;No;No;3;Research Director;2;5.0;Divorced;4.0;25000;1;19;3;3;Medium;4;0.0;3;2;High;0.0;0.0;0.0
200260;20.0;7.48;Sales;1;Technical Degree;Male;;;3;Research Scientist;1;;Single;3.0;58333;1;16;3;1;Very High;2;2.0;2;1;Low;1.0;1.0;1.0
200261;18.0;10.55;Sales;2;Other;Male;Yes;;2;Research Director;1;3.0;Single;4.0;33333;1;16;1;3;Low;4;0.0;4;4;Medium;0.0;0.0;0.0
200262;39.0;6.81;Research & Development;1;Medical;Male;No;No;2;Manager;1;6.0;Single;5.0;100000;2;8;1;4;Low;2;7.0;4;4;Low;5.0;5.0;2.0
200263;58.0;7.08;Human Resources;4;Human Resources;Male;No;No;3;Sales Executive;4;21.0;Married;5.0;358333;4;13;2;2;Very High;2;19.0;6;4;Low;17.0;3.0;10.0
200264;59.0;7.41;Human Resources;3;Medical;Female;No;Yes;3;Human Resources;4;17.0;Married;2.0;183333;2;15;4;3;Very High;1;8.0;2;1;Low;2.0;2.0;2.0
200265;19.0;9.38;Human Resources;5;Human Resources;Male;No;No;3;Research Scientist;4;9.0;Married;3.0;16667;1;13;4;4;Very Low;1;1.0;0;2;Low;0.0;0.0;0.0
200266;44.0;2.05;Human Resources;3;Medical;;No;Yes;4;Sales Executive;3;11.0;Divorced;2.0;116667;1;23;4;3;Very Low;2;5.0;2;2;Medium;4.0;4.0;1.0
200267;35.0;10.0;Human Resources;4;Life Sciences;Male;No;Yes;2;Healthcare Representative;4;25.0;Single;1.0;183333;3;14;4;4;Very High;1;13.0;0;3;Low;10.0;4.0;8.0
200268;52.0;6.41;Sales;4;Marketing;Male;Yes;No;1;Manager;1;10.0;Divorced;1.0;408333;3;10;4;1;Very High;4;29.0;6;4;Low;20.0;0.0;3.0
200269;18.0;7.82;Sales;5;Medical;Female;No;No;2;Laboratory Technician;2;7.0;Single;4.0;33333;1;13;3;4;Medium;2;0.0;3;4;Medium;0.0;0.0;0.0
200270;37.0;7.77;Human Resources;4;Other;Female;No;Yes;4;Laboratory Technician;1;10.0;Divorced;2.0;50000;1;19;1;1;Low;3;2.0;3;4;High;2.0;2.0;2.0
200271;45.0;6.4;Research & Development;2;Technical Degree;Male;Yes;No;1;Sales Representative;2;12.0;Single;2.0;266667;3;12;3;1;Very Low;3;15.0;6;4;Medium;8.0;4.0;7.0
200272;30.0;7.48;Sales;5;Medical;Female;Yes;Yes;4;Sales Executive;4;8.0;Married;4.0;83333;1;24;3;4;High;3;3.0;2;1;High;1.0;1.0;1.0
200273;29.0;8.28;Human Resources;2;Technical Degree;Female;No;Yes;3;Sales Representative;3;4.0;Divorced;3.0;83333;2;23;4;4;Very High;4;5.0;6;2;High;0.0;0.0;0.0
200274;30.0;6.38;Sales;3;Medical;Male;No;Yes;1;Manager;1;17.0;Single;1.0;133333;4;15;4;1;Low;4;9.0;0;3;Medium;3.0;3.0;3.0
200275;19.0;7.17;Human Resources;5;Technical Degree;Male;No;Yes;2;Research Director;1;10.0;Single;2.0;16667;1;19;4;4;Very Low;2;0.0;1;2;Low;0.0;0.0;0.0
200276;54.0;6.28;Sales;1;Medical;Male;Yes;No;1;Manager;4;16.0;Single;2.0;425000;3;14;3;3;High;2;25.0;0;4;Medium;6.0;2.0;2.0
200277;33.0;7.77;Human Resources;1;Other;Female;No;No;3;Manufacturing Director;2;14.0;Married;2.0;91667;2;7;4;4;Very Low;2;5.0;0;4;High;5.0;5.0;5.0
200278;19.0;7.59;Sales;5;Marketing;Female;Yes;Yes;1;Manager;4;8.0;Married;4.0;25000;1;10;1;3;Medium;4;1.0;0;2;High;0.0;0.0;0.0
200279;52.0;9.97;Research & Development;4;Medical;Male;No;No;1;Human Resources;2;11.0;Divorced;3.0;458333;1;8;3;3;Very High;2;31.0;2;3;High;4.0;4.0;0.0
200280;25.0;6.19;Research & Development;3;Technical Degree;Female;Yes;No;4;;4;2.0;Divorced;;25000;1;14;4;1;Medium;3;0.0;2;2;High;0.0;0.0;0.0
200281;44.0;8.42;Sales;3;Other;Male;Yes;No;4;Manager;2;19.0;Single;5.0;233333;2;7;1;1;Very High;4;17.0;6;3;Medium;3.0;3.0;0.0
200282;28.0;9.42;Sales;1;Other;Female;Yes;Yes;3;Human Resources;3;6.0;Divorced;4.0;25000;1;11;4;3;Very High;3;2.0;5;2;Medium;1.0;1.0;1.0
200283;51.0;9.11;Research & Development;4;Technical Degree;Male;Yes;Yes;4;Research Scientist;3;4.0;Divorced;3.0;41667;1;12;3;4;Medium;3;3.0;2;3;Medium;1.0;1.0;1.0
200284;43.0;6.1;Human Resources;1;Marketing;Female;No;No;3;Research Director;3;17.0;Married;5.0;208333;3;9;3;2;High;2;14.0;3;1;High;2.0;2.0;2.0
200285;52.0;6.38;Sales;4;Medical;Female;No;No;4;Research Scientist;1;5.0;Single;5.0;100000;2;25;2;4;Very Low;2;8.0;5;3;Low;2.0;2.0;2.0
200286;22.0;8.31;Research & Development;5;Technical Degree;Male;No;No;1;Research Scientist;1;5.0;Single;3.0;33333;1;22;2;2;High;2;0.0;4;3;High;0.0;0.0;0.0
200287;44.0;10.65;Sales;4;Human Resources;Male;Yes;Yes;1;Research Scientist;1;6.0;Divorced;5.0;291667;1;9;3;4;Very Low;3;10.0;1;2;Low;4.0;4.0;3.0
200288;31.0;6.62;Research & Development;2;Other;Male;Yes;No;1;Manager;4;11.0;Divorced;3.0;100000;1;9;4;2;Medium;4;4.0;4;3;Low;4.0;4.0;2.0
200289;39.0;6.1;Human Resources;2;Life Sciences;Male;No;No;1;Healthcare Representative;4;24.0;Single;1.0;266667;3;15;4;4;Medium;4;13.0;1;2;High;12.0;1.0;0.0
200290;36.0;6.11;Research & Development;2;Marketing;Female;No;Yes;3;Manager;2;9.0;Married;2.0;16667;1;21;2;3;High;1;1.0;5;4;Medium;0.0;0.0;0.0
